w,x,chain,latitude,longitude
11990,25280,Loran9960,43.23833,64.08
12000,25280,Loran9960,43.23,64.14667
12010,25280,Loran9960,43.22167,64.21
12020,25280,Loran9960,43.21167,64.27333
12030,25280,Loran9960,43.20333,64.335
12040,25280,Loran9960,43.195,64.39667
12050,25280,Loran9960,43.18667,64.45833
12060,25280,Loran9960,43.17833,64.51667
12070,25280,Loran9960,43.17,64.575
12080,25280,Loran9960,43.16167,64.63333
12090,25280,Loran9960,43.15167,64.69
12100,25280,Loran9960,43.145,64.74667
12110,25280,Loran9960,43.13667,64.80167
12120,25280,Loran9960,43.12833,64.85667
12130,25280,Loran9960,43.12,64.91
12140,25280,Loran9960,43.11167,64.96333
12150,25280,Loran9960,43.10333,65.015
12160,25280,Loran9960,43.09667,65.06833
12170,25280,Loran9960,43.08833,65.11833
12180,25280,Loran9960,43.08,65.17
12190,25280,Loran9960,43.07167,65.21833
12200,25280,Loran9960,43.065,65.26833
12210,25280,Loran9960,43.05667,65.31667
12220,25280,Loran9960,43.03333,65.365
12230,25280,Loran9960,43.04167,65.41333
12240,25280,Loran9960,43.035,65.46
12250,25280,Loran9960,43.02667,65.50667
12260,25280,Loran9960,43.02,65.55167
12270,25280,Loran9960,43.01167,65.59833
12280,25280,Loran9960,43.005,65.64333
12290,25280,Loran9960,42.99667,65.68833
12300,25280,Loran9960,42.99,65.73167
12310,25280,Loran9960,42.96667,65.775
12320,25280,Loran9960,42.975,65.81833
12330,25280,Loran9960,42.96833,65.86167
12340,25280,Loran9960,42.96167,65.90333
12350,25280,Loran9960,42.95333,65.94667
12360,25280,Loran9960,42.94667,65.98667
12370,25280,Loran9960,42.94,66.02833
12380,25280,Loran9960,42.91667,66.07
12390,25280,Loran9960,42.92667,66.11
12400,25280,Loran9960,42.91833,66.15
12410,25280,Loran9960,42.91167,66.19
12420,25280,Loran9960,42.905,66.22833
12430,25280,Loran9960,42.89833,66.26833
12440,25280,Loran9960,42.89167,66.30667
12450,25280,Loran9960,42.885,66.345
12460,25280,Loran9960,42.87667,66.36667
12470,25280,Loran9960,42.87,66.42
12480,25280,Loran9960,42.86333,66.45833
12490,25280,Loran9960,42.85667,66.495
12500,25280,Loran9960,42.83333,66.53167
12510,25280,Loran9960,42.84333,66.56833
12520,25280,Loran9960,42.83667,66.605
12530,25280,Loran9960,42.83,66.64167
12540,25280,Loran9960,42.82333,66.67667
12550,25280,Loran9960,42.8,66.71333
12560,25280,Loran9960,42.81,66.74833
12570,25280,Loran9960,42.80167,66.76667
12580,25280,Loran9960,42.79667,66.81833
12590,25280,Loran9960,42.78833,66.85167
12600,25280,Loran9960,42.78167,66.88667
12610,25280,Loran9960,42.77667,66.92
12620,25280,Loran9960,42.76833,66.95333
12630,25280,Loran9960,42.76333,66.98833
12640,25280,Loran9960,42.75667,67.02167
12650,25280,Loran9960,42.73333,67.055
12660,25280,Loran9960,42.74333,67.08667
12670,25280,Loran9960,42.73667,67.12
12680,25280,Loran9960,42.73,67.15167
12690,25280,Loran9960,42.72333,67.185
12700,25280,Loran9960,42.7,67.21667
12710,25280,Loran9960,42.71,67.24833
12720,25280,Loran9960,42.70333,67.28
12730,25280,Loran9960,42.69667,67.31167
12740,25280,Loran9960,42.69,67.34333
12750,25280,Loran9960,42.68333,67.375
12760,25280,Loran9960,42.67667,67.405
12770,25280,Loran9960,42.67,67.43667
12780,25280,Loran9960,42.66333,67.46667
12790,25280,Loran9960,42.65667,67.49833
12800,25280,Loran9960,42.65,67.52833
12810,25280,Loran9960,42.64333,67.55833
12820,25280,Loran9960,42.63667,67.58833
12830,25280,Loran9960,42.63,67.61833
12840,25280,Loran9960,42.625,67.64833
12850,25280,Loran9960,42.61833,67.67833
12860,25280,Loran9960,42.61167,67.70667
12870,25280,Loran9960,42.60333,67.73667
12880,25280,Loran9960,42.59833,67.765
12890,25280,Loran9960,42.59167,67.79333
12900,25280,Loran9960,42.585,67.82333
12910,25280,Loran9960,42.57833,67.85167
12920,25280,Loran9960,42.57167,67.88
12930,25280,Loran9960,42.565,67.90833
12940,25280,Loran9960,42.55833,67.93667
12950,25280,Loran9960,42.55167,67.965
12960,25280,Loran9960,42.545,67.99333
12970,25280,Loran9960,42.53833,68.02
12980,25280,Loran9960,42.53167,68.048330000000007
12990,25280,Loran9960,42.525,68.07667
13000,25280,Loran9960,42.51833,68.10333
13010,25280,Loran9960,42.51167,68.13
13020,25280,Loran9960,42.50333,68.15833
13030,25280,Loran9960,42.49667,68.185
13040,25280,Loran9960,42.49,68.21167
13050,25280,Loran9960,42.48333,68.23833
13060,25280,Loran9960,42.47667,68.265
13070,25280,Loran9960,42.47,68.29167
13080,25280,Loran9960,42.46333,68.31833
13090,25280,Loran9960,42.45667,68.345
13100,25280,Loran9960,42.43333,68.37167
13110,25280,Loran9960,42.44333,68.39833
13120,25280,Loran9960,42.435,68.423330000000007
13130,25280,Loran9960,42.42833,68.43333
13140,25280,Loran9960,42.42167,68.475
13150,25280,Loran9960,42.415,68.50167
13160,25280,Loran9960,42.40833,68.52667
13170,25280,Loran9960,42.4,68.55333
13180,25280,Loran9960,42.39333,68.57833
13190,25280,Loran9960,42.38667,68.60333
13200,25280,Loran9960,42.38,68.62833
13210,25280,Loran9960,42.37167,68.65333
13220,25280,Loran9960,42.365,68.67833
13230,25280,Loran9960,42.35833,68.70333
13240,25280,Loran9960,42.35,68.72833
13250,25280,Loran9960,42.34333,68.75333
13260,25280,Loran9960,42.33667,68.77833
13270,25280,Loran9960,42.32833,68.80333
13280,25280,Loran9960,42.32167,68.82667
13290,25280,Loran9960,42.31333,68.85167
13300,25280,Loran9960,42.30667,68.87667
13310,25280,Loran9960,42.29833,68.9
13320,25280,Loran9960,42.29167,68.925
13330,25280,Loran9960,42.285,68.94833
13340,25280,Loran9960,42.27667,68.97167
13350,25280,Loran9960,42.26833,68.99667
13360,25280,Loran9960,42.26167,69.02
13370,25280,Loran9960,42.25333,69.04333
13380,25280,Loran9960,42.24667,69.06667
13390,25280,Loran9960,42.23833,69.09
13400,25280,Loran9960,42.23,69.11333
13410,25280,Loran9960,42.22167,69.13667
13420,25280,Loran9960,42.215,69.16
13430,25280,Loran9960,42.20667,69.18333
13440,25280,Loran9960,42.19833,69.20667
13450,25280,Loran9960,42.19,69.23
13460,25280,Loran9960,42.18167,69.25167
13470,25280,Loran9960,42.17333,69.275
13480,25280,Loran9960,42.165,69.298330000000007
13490,25280,Loran9960,42.15667,69.32
13500,25280,Loran9960,42.14833,69.34333
13510,25280,Loran9960,42.14,69.365
13520,25280,Loran9960,42.13167,69.38667
13530,25280,Loran9960,42.12333,69.41
13540,25280,Loran9960,42.115,69.43167
13550,25280,Loran9960,42.10667,69.45333
13560,25280,Loran9960,42.09667,69.47667
13570,25280,Loran9960,42.08833,69.49833
13580,25280,Loran9960,42.08,69.52
13590,25280,Loran9960,42.07,69.54167
13600,25280,Loran9960,42.06167,69.56333
13610,25280,Loran9960,42.05167,69.585
13620,25280,Loran9960,42.04333,69.605
13630,25280,Loran9960,42.03333,69.62667
13640,25280,Loran9960,42.02333,69.64833
13650,25280,Loran9960,42.01333,69.67
13660,25280,Loran9960,42.005,69.69
13670,25280,Loran9960,41.995,69.71167
13680,25280,Loran9960,41.985,69.73167
13690,25280,Loran9960,41.975,69.75333
13700,25280,Loran9960,41.965,69.77333
13710,25280,Loran9960,41.955,69.79333
13720,25280,Loran9960,41.94333,69.815
13730,25280,Loran9960,41.93333,69.835
13740,25280,Loran9960,41.92333,69.855
13750,25280,Loran9960,41.91167,69.875
13760,25280,Loran9960,41.90167,69.895
13770,25280,Loran9960,41.89,69.915
13780,25280,Loran9960,41.87833,69.935
13790,25280,Loran9960,41.86667,69.95333
13800,25280,Loran9960,41.855,69.97333
13810,25280,Loran9960,41.84333,69.99333
13820,25280,Loran9960,41.83167,70.01167
13830,25280,Loran9960,41.82,70.03
13840,25280,Loran9960,41.80833,70.03333
13850,25280,Loran9960,41.795,70.06833
13860,25280,Loran9960,41.78167,70.08667
13870,25280,Loran9960,41.76833,70.105
13880,25280,Loran9960,41.755,70.12333
13890,25280,Loran9960,41.74167,70.14167
13900,25280,Loran9960,41.72833,70.16
13910,25280,Loran9960,41.71333,70.17833
13920,25280,Loran9960,41.68333,70.195
13930,25280,Loran9960,41.685,70.21167
13940,25280,Loran9960,41.67,70.23
13950,25280,Loran9960,41.65333,70.24667
13960,25280,Loran9960,41.63833,70.26333
13970,25280,Loran9960,41.62167,70.28
13980,25280,Loran9960,41.605,70.295
13990,25280,Loran9960,41.58833,70.31167
14000,25280,Loran9960,41.57,70.32667
11800,25290,Loran9960,43.485,62.755
11810,25290,Loran9960,43.47333,62.84667
11820,25290,Loran9960,43.46167,62.935
11830,25290,Loran9960,43.45,63.02333
11840,25290,Loran9960,43.43833,63.10833
11850,25290,Loran9960,43.42833,63.19333
11860,25290,Loran9960,43.41833,63.275
11870,25290,Loran9960,43.40667,63.355
11880,25290,Loran9960,43.39667,63.43333
11890,25290,Loran9960,43.385,63.51167
11900,25290,Loran9960,43.375,63.58667
11910,25290,Loran9960,43.365,63.66
11920,25290,Loran9960,43.355,63.71667
11930,25290,Loran9960,43.345,63.805
11940,25290,Loran9960,43.335,63.875
11950,25290,Loran9960,43.325,63.94333
11960,25290,Loran9960,43.315,64.01167
11970,25290,Loran9960,43.30667,64.07833
11980,25290,Loran9960,43.29667,64.14333
11990,25290,Loran9960,43.28667,64.20667
12000,25290,Loran9960,43.27833,64.27
12010,25290,Loran9960,43.26833,64.31667
12020,25290,Loran9960,43.26,64.39333
12030,25290,Loran9960,43.25167,64.45333
12040,25290,Loran9960,43.24167,64.51333
12050,25290,Loran9960,43.21667,64.57167
12060,25290,Loran9960,43.225,64.63
12070,25290,Loran9960,43.215,64.68667
12080,25290,Loran9960,43.20667,64.74333
12090,25290,Loran9960,43.19833,64.798330000000007
12100,25290,Loran9960,43.19,64.85167
12110,25290,Loran9960,43.18167,64.905
12120,25290,Loran9960,43.17333,64.95833
12130,25290,Loran9960,43.165,65.01167
12140,25290,Loran9960,43.15667,65.06333
12150,25290,Loran9960,43.14833,65.11333
12160,25290,Loran9960,43.14,65.16333
12170,25290,Loran9960,43.13167,65.21333
12180,25290,Loran9960,43.12333,65.26333
12190,25290,Loran9960,43.115,65.31167
12200,25290,Loran9960,43.10833,65.36
12210,25290,Loran9960,43.1,65.40667
12220,25290,Loran9960,43.09167,65.45333
12230,25290,Loran9960,43.085,65.48333
12240,25290,Loran9960,43.07667,65.545
12250,25290,Loran9960,43.06833,65.59167
12260,25290,Loran9960,43.06167,65.635
12270,25290,Loran9960,43.05333,65.68
12280,25290,Loran9960,43.04667,65.725
12290,25290,Loran9960,43.03833,65.76833
12300,25290,Loran9960,43.03,65.81
12310,25290,Loran9960,43.02333,65.85333
12320,25290,Loran9960,43.015,65.895
12330,25290,Loran9960,43.00833,65.93667
12340,25290,Loran9960,43.00167,65.97833
12350,25290,Loran9960,42.99333,66.02
12360,25290,Loran9960,42.98667,66.06
12370,25290,Loran9960,42.98,66.1
12380,25290,Loran9960,42.97167,66.14
12390,25290,Loran9960,42.965,66.18
12400,25290,Loran9960,42.95833,66.21833
12410,25290,Loran9960,42.95,66.25833
12420,25290,Loran9960,42.94333,66.29667
12430,25290,Loran9960,42.935,66.335
12440,25290,Loran9960,42.92833,66.37167
12450,25290,Loran9960,42.92167,66.41
12460,25290,Loran9960,42.915,66.44667
12470,25290,Loran9960,42.90833,66.48333
12480,25290,Loran9960,42.9,66.52
12490,25290,Loran9960,42.89333,66.55667
12500,25290,Loran9960,42.88667,66.59333
12510,25290,Loran9960,42.88,66.62833
12520,25290,Loran9960,42.87167,66.665
12530,25290,Loran9960,42.865,66.68333
12540,25290,Loran9960,42.85833,66.735
12550,25290,Loran9960,42.85167,66.77
12560,25290,Loran9960,42.845,66.80333
12570,25290,Loran9960,42.83833,66.83833
12580,25290,Loran9960,42.83167,66.87167
12590,25290,Loran9960,42.825,66.90667
12600,25290,Loran9960,42.81833,66.94
12610,25290,Loran9960,42.81,66.97333
12620,25290,Loran9960,42.80333,67.00667
12630,25290,Loran9960,42.79667,67.04
12640,25290,Loran9960,42.79,67.07167
12650,25290,Loran9960,42.78333,67.105
12660,25290,Loran9960,42.77667,67.13667
12670,25290,Loran9960,42.77,67.16833
12680,25290,Loran9960,42.76333,67.20167
12690,25290,Loran9960,42.75667,67.21667
12700,25290,Loran9960,42.74833,67.265
12710,25290,Loran9960,42.74333,67.29667
12720,25290,Loran9960,42.735,67.32667
12730,25290,Loran9960,42.72833,67.35833
12740,25290,Loran9960,42.72167,67.38833
12750,25290,Loran9960,42.715,67.42
12760,25290,Loran9960,42.70833,67.45
12770,25290,Loran9960,42.70167,67.48
12780,25290,Loran9960,42.695,67.51
12790,25290,Loran9960,42.68833,67.54
12800,25290,Loran9960,42.68167,67.57
12810,25290,Loran9960,42.675,67.6
12820,25290,Loran9960,42.66833,67.63
12830,25290,Loran9960,42.66167,67.65833
12840,25290,Loran9960,42.655,67.68833
12850,25290,Loran9960,42.64833,67.71667
12860,25290,Loran9960,42.64167,67.74667
12870,25290,Loran9960,42.635,67.775
12880,25290,Loran9960,42.62667,67.80333
12890,25290,Loran9960,42.62,67.83167
12900,25290,Loran9960,42.61333,67.86
12910,25290,Loran9960,42.60667,67.88833
12920,25290,Loran9960,42.6,67.91667
12930,25290,Loran9960,42.59333,67.945
12940,25290,Loran9960,42.58667,67.97167
12950,25290,Loran9960,42.58,68
12960,25290,Loran9960,42.57333,68.02833
12970,25290,Loran9960,42.565,68.055
12980,25290,Loran9960,42.55833,68.08167
12990,25290,Loran9960,42.55167,68.11
13000,25290,Loran9960,42.545,68.13667
13010,25290,Loran9960,42.53833,68.16333
13020,25290,Loran9960,42.53167,68.19
13030,25290,Loran9960,42.525,68.21667
13040,25290,Loran9960,42.51833,68.24333
13050,25290,Loran9960,42.51,68.27
13060,25290,Loran9960,42.50333,68.29667
13070,25290,Loran9960,42.49667,68.32333
13080,25290,Loran9960,42.49,68.34833
13090,25290,Loran9960,42.48167,68.375
13100,25290,Loran9960,42.475,68.40167
13110,25290,Loran9960,42.46833,68.42667
13120,25290,Loran9960,42.46167,68.45333
13130,25290,Loran9960,42.45333,68.47833
13140,25290,Loran9960,42.44667,68.50333
13150,25290,Loran9960,42.44,68.53
13160,25290,Loran9960,42.43167,68.555
13170,25290,Loran9960,42.425,68.58
13180,25290,Loran9960,42.41833,68.605
13190,25290,Loran9960,42.41167,68.63
13200,25290,Loran9960,42.40333,68.655
13210,25290,Loran9960,42.39667,68.68
13220,25290,Loran9960,42.38833,68.705
13230,25290,Loran9960,42.38167,68.73
13240,25290,Loran9960,42.375,68.75333
13250,25290,Loran9960,42.36667,68.77833
13260,25290,Loran9960,42.36,68.80333
13270,25290,Loran9960,42.35167,68.82667
13280,25290,Loran9960,42.345,68.85167
13290,25290,Loran9960,42.33667,68.875
13300,25290,Loran9960,42.33,68.88333
13310,25290,Loran9960,42.32167,68.923330000000007
13320,25290,Loran9960,42.31333,68.94667
13330,25290,Loran9960,42.30667,68.97
13340,25290,Loran9960,42.29833,68.995
13350,25290,Loran9960,42.29,69.01833
13360,25290,Loran9960,42.26667,69.04167
13370,25290,Loran9960,42.275,69.065
13380,25290,Loran9960,42.26667,69.08833
13390,25290,Loran9960,42.26,69.11167
13400,25290,Loran9960,42.25167,69.135
13410,25290,Loran9960,42.24333,69.15833
13420,25290,Loran9960,42.235,69.18
13430,25290,Loran9960,42.22667,69.20333
13440,25290,Loran9960,42.21833,69.22667
13450,25290,Loran9960,42.21,69.24833
13460,25290,Loran9960,42.20167,69.27167
13470,25290,Loran9960,42.19333,69.29333
13480,25290,Loran9960,42.185,69.3
13490,25290,Loran9960,42.17667,69.33833
13500,25290,Loran9960,42.16833,69.36167
13510,25290,Loran9960,42.16,69.36667
13520,25290,Loran9960,42.15167,69.405
13530,25290,Loran9960,42.14167,69.42667
13540,25290,Loran9960,42.13333,69.44833
13550,25290,Loran9960,42.125,69.47
13560,25290,Loran9960,42.115,69.49333
13570,25290,Loran9960,42.10667,69.515
13580,25290,Loran9960,42.09667,69.535
13590,25290,Loran9960,42.08833,69.55667
13600,25290,Loran9960,42.07833,69.57833
13610,25290,Loran9960,42.07,69.6
13620,25290,Loran9960,42.06,69.62167
13630,25290,Loran9960,42.05,69.64167
13640,25290,Loran9960,42.04167,69.66333
13650,25290,Loran9960,42.03167,69.685
13660,25290,Loran9960,42.02167,69.705
13670,25290,Loran9960,42.01167,69.72667
13680,25290,Loran9960,42.00167,69.74667
13690,25290,Loran9960,41.99167,69.76667
13700,25290,Loran9960,41.98,69.78667
13710,25290,Loran9960,41.97,69.80833
13720,25290,Loran9960,41.96,69.82833
13730,25290,Loran9960,41.93333,69.84833
13740,25290,Loran9960,41.93833,69.86833
13750,25290,Loran9960,41.92833,69.88833
13760,25290,Loran9960,41.91667,69.90833
13770,25290,Loran9960,41.905,69.92667
13780,25290,Loran9960,41.89333,69.94667
13790,25290,Loran9960,41.88167,69.95
13800,25290,Loran9960,41.87,69.985
13810,25290,Loran9960,41.85833,70.005
13820,25290,Loran9960,41.84667,70.02333
13830,25290,Loran9960,41.835,70.04333
13840,25290,Loran9960,41.82167,70.06167
13850,25290,Loran9960,41.81,70.08
13860,25290,Loran9960,41.79667,70.09833
13870,25290,Loran9960,41.78333,70.11667
13880,25290,Loran9960,41.77,70.135
13890,25290,Loran9960,41.75667,70.15333
13900,25290,Loran9960,41.74167,70.17
13910,25290,Loran9960,41.72833,70.18833
13920,25290,Loran9960,41.71333,70.205
13930,25290,Loran9960,41.69833,70.22333
13940,25290,Loran9960,41.68333,70.24
13950,25290,Loran9960,41.66833,70.25667
13960,25290,Loran9960,41.65167,70.27333
13970,25290,Loran9960,41.63667,70.29
13980,25290,Loran9960,41.62,70.305
13990,25290,Loran9960,41.60167,70.32167
14000,25290,Loran9960,41.585,70.33667
11800,25300,Loran9960,43.53667,62.93
11810,25300,Loran9960,43.525,63.01667
11820,25300,Loran9960,43.51333,63.10333
11830,25300,Loran9960,43.50167,63.18667
11840,25300,Loran9960,43.49,63.27
11850,25300,Loran9960,43.47833,63.35
11860,25300,Loran9960,43.46833,63.42833
11870,25300,Loran9960,43.45667,63.50667
11880,25300,Loran9960,43.44667,63.58167
11890,25300,Loran9960,43.435,63.65667
11900,25300,Loran9960,43.425,63.72833
11910,25300,Loran9960,43.41333,63.8
11920,25300,Loran9960,43.40333,63.87
11930,25300,Loran9960,43.39333,63.94
11940,25300,Loran9960,43.36667,64.00667
11950,25300,Loran9960,43.37333,64.07333
11960,25300,Loran9960,43.36333,64.13833
11970,25300,Loran9960,43.35333,64.20333
11980,25300,Loran9960,43.34333,64.25
11990,25300,Loran9960,43.33333,64.32833
12000,25300,Loran9960,43.325,64.39
12010,25300,Loran9960,43.315,64.45
12020,25300,Loran9960,43.305,64.51
12030,25300,Loran9960,43.29667,64.56833
12040,25300,Loran9960,43.28667,64.625
12050,25300,Loran9960,43.27833,64.68167
12060,25300,Loran9960,43.26833,64.73833
12070,25300,Loran9960,43.26,64.79333
12080,25300,Loran9960,43.25167,64.84667
12090,25300,Loran9960,43.24167,64.9
12100,25300,Loran9960,43.23333,64.95333
12110,25300,Loran9960,43.225,65.005
12120,25300,Loran9960,43.2,65.05667
12130,25300,Loran9960,43.20833,65.10833
12140,25300,Loran9960,43.19833,65.15833
12150,25300,Loran9960,43.19167,65.20833
12160,25300,Loran9960,43.18167,65.25667
12170,25300,Loran9960,43.175,65.305
12180,25300,Loran9960,43.165,65.35333
12190,25300,Loran9960,43.15833,65.4
12200,25300,Loran9960,43.13333,65.44667
12210,25300,Loran9960,43.14167,65.49333
12220,25300,Loran9960,43.13333,65.53833
12230,25300,Loran9960,43.125,65.58333
12240,25300,Loran9960,43.11667,65.62833
12250,25300,Loran9960,43.11,65.67167
12260,25300,Loran9960,43.10167,65.7
12270,25300,Loran9960,43.09333,65.76
12280,25300,Loran9960,43.085,65.80167
12290,25300,Loran9960,43.07833,65.845
12300,25300,Loran9960,43.07,65.88667
12310,25300,Loran9960,43.06333,65.92833
12320,25300,Loran9960,43.055,65.96833
12330,25300,Loran9960,43.04667,66.01
12340,25300,Loran9960,43.04,66.05
12350,25300,Loran9960,43.03167,66.09
12360,25300,Loran9960,43.025,66.13
12370,25300,Loran9960,43.01667,66.17
12380,25300,Loran9960,43.01,66.20833
12390,25300,Loran9960,43.00167,66.24667
12400,25300,Loran9960,42.995,66.285
12410,25300,Loran9960,42.98667,66.32333
12420,25300,Loran9960,42.98,66.36167
12430,25300,Loran9960,42.97333,66.39833
12440,25300,Loran9960,42.965,66.435
12450,25300,Loran9960,42.95833,66.47167
12460,25300,Loran9960,42.95167,66.50833
12470,25300,Loran9960,42.94333,66.545
12480,25300,Loran9960,42.93667,66.58
12490,25300,Loran9960,42.93,66.6
12500,25300,Loran9960,42.92167,66.65167
12510,25300,Loran9960,42.915,66.68667
12520,25300,Loran9960,42.90833,66.72167
12530,25300,Loran9960,42.90167,66.75667
12540,25300,Loran9960,42.89333,66.79
12550,25300,Loran9960,42.88667,66.825
12560,25300,Loran9960,42.88,66.85833
12570,25300,Loran9960,42.87167,66.89167
12580,25300,Loran9960,42.865,66.92667
12590,25300,Loran9960,42.85833,66.95833
12600,25300,Loran9960,42.85167,66.99167
12610,25300,Loran9960,42.845,67.025
12620,25300,Loran9960,42.83667,67.05667
12630,25300,Loran9960,42.83,67.09
12640,25300,Loran9960,42.82333,67.12167
12650,25300,Loran9960,42.8,67.15333
12660,25300,Loran9960,42.81,67.185
12670,25300,Loran9960,42.80167,67.21667
12680,25300,Loran9960,42.795,67.24833
12690,25300,Loran9960,42.78833,67.28
12700,25300,Loran9960,42.78167,67.31
12710,25300,Loran9960,42.775,67.34167
12720,25300,Loran9960,42.76833,67.37167
12730,25300,Loran9960,42.76,67.40167
12740,25300,Loran9960,42.75333,67.41667
12750,25300,Loran9960,42.74667,67.46333
12760,25300,Loran9960,42.74,67.49333
12770,25300,Loran9960,42.71667,67.52333
12780,25300,Loran9960,42.72667,67.55167
12790,25300,Loran9960,42.71833,67.58167
12800,25300,Loran9960,42.71167,67.61167
12810,25300,Loran9960,42.705,67.64
12820,25300,Loran9960,42.69833,67.67
12830,25300,Loran9960,42.69167,67.69833
12840,25300,Loran9960,42.685,67.72667
12850,25300,Loran9960,42.67667,67.755
12860,25300,Loran9960,42.67,67.785
12870,25300,Loran9960,42.66333,67.81333
12880,25300,Loran9960,42.65667,67.84167
12890,25300,Loran9960,42.63333,67.86833
12900,25300,Loran9960,42.64333,67.89667
12910,25300,Loran9960,42.635,67.925
12920,25300,Loran9960,42.62833,67.95167
12930,25300,Loran9960,42.62167,67.98
12940,25300,Loran9960,42.615,68.00833
12950,25300,Loran9960,42.60833,68.035
12960,25300,Loran9960,42.6,68.06167
12970,25300,Loran9960,42.59333,68.08833
12980,25300,Loran9960,42.58667,68.115
12990,25300,Loran9960,42.58,68.14333
13000,25300,Loran9960,42.57167,68.17
13010,25300,Loran9960,42.565,68.19667
13020,25300,Loran9960,42.55833,68.22167
13030,25300,Loran9960,42.55167,68.24833
13040,25300,Loran9960,42.54333,68.275
13050,25300,Loran9960,42.53667,68.30167
13060,25300,Loran9960,42.53,68.32667
13070,25300,Loran9960,42.52167,68.35333
13080,25300,Loran9960,42.515,68.37833
13090,25300,Loran9960,42.50833,68.405
13100,25300,Loran9960,42.50167,68.43
13110,25300,Loran9960,42.49333,68.455
13120,25300,Loran9960,42.48667,68.48167
13130,25300,Loran9960,42.47833,68.50667
13140,25300,Loran9960,42.47167,68.53167
13150,25300,Loran9960,42.465,68.55667
13160,25300,Loran9960,42.45667,68.58167
13170,25300,Loran9960,42.43333,68.60667
13180,25300,Loran9960,42.44167,68.63167
13190,25300,Loran9960,42.435,68.65667
13200,25300,Loran9960,42.42833,68.68
13210,25300,Loran9960,42.42,68.705
13220,25300,Loran9960,42.41333,68.73
13230,25300,Loran9960,42.405,68.75333
13240,25300,Loran9960,42.39667,68.77833
13250,25300,Loran9960,42.39,68.80333
13260,25300,Loran9960,42.38167,68.82667
13270,25300,Loran9960,42.375,68.85167
13280,25300,Loran9960,42.36667,68.875
13290,25300,Loran9960,42.36,68.89833
13300,25300,Loran9960,42.35167,68.92167
13310,25300,Loran9960,42.34333,68.94667
13320,25300,Loran9960,42.335,68.97
13330,25300,Loran9960,42.32833,68.99333
13340,25300,Loran9960,42.32,69
13350,25300,Loran9960,42.31167,69.04
13360,25300,Loran9960,42.30333,69.06333
13370,25300,Loran9960,42.29667,69.085
13380,25300,Loran9960,42.28833,69.10833
13390,25300,Loran9960,42.28,69.13167
13400,25300,Loran9960,42.27167,69.155
13410,25300,Loran9960,42.26333,69.17833
13420,25300,Loran9960,42.255,69.2
13430,25300,Loran9960,42.24667,69.22333
13440,25300,Loran9960,42.23833,69.245
13450,25300,Loran9960,42.23,69.26833
13460,25300,Loran9960,42.22167,69.29
13470,25300,Loran9960,42.21333,69.31333
13480,25300,Loran9960,42.205,69.335
13490,25300,Loran9960,42.19667,69.35667
13500,25300,Loran9960,42.18667,69.37833
13510,25300,Loran9960,42.17833,69.40167
13520,25300,Loran9960,42.17,69.423330000000007
13530,25300,Loran9960,42.16167,69.445
13540,25300,Loran9960,42.15167,69.45
13550,25300,Loran9960,42.14333,69.48833
13560,25300,Loran9960,42.13333,69.51
13570,25300,Loran9960,42.125,69.53
13580,25300,Loran9960,42.115,69.55167
13590,25300,Loran9960,42.105,69.57333
13600,25300,Loran9960,42.09667,69.595
13610,25300,Loran9960,42.08667,69.615
13620,25300,Loran9960,42.07833,69.63667
13630,25300,Loran9960,42.06833,69.65833
13640,25300,Loran9960,42.05833,69.67833
13650,25300,Loran9960,42.04833,69.69833
13660,25300,Loran9960,42.03833,69.72
13670,25300,Loran9960,42.02833,69.74
13680,25300,Loran9960,42.01833,69.76
13690,25300,Loran9960,42.00833,69.78
13700,25300,Loran9960,41.99667,69.80167
13710,25300,Loran9960,41.98667,69.82167
13720,25300,Loran9960,41.97667,69.84167
13730,25300,Loran9960,41.965,69.86167
13740,25300,Loran9960,41.95333,69.88
13750,25300,Loran9960,41.94333,69.9
13760,25300,Loran9960,41.93167,69.92
13770,25300,Loran9960,41.92,69.94
13780,25300,Loran9960,41.91,69.96
13790,25300,Loran9960,41.89667,69.97833
13800,25300,Loran9960,41.885,69.99667
13810,25300,Loran9960,41.87333,70
13820,25300,Loran9960,41.86167,70.035
13830,25300,Loran9960,41.84833,70.05333
13840,25300,Loran9960,41.83667,70.07333
13850,25300,Loran9960,41.82333,70.09167
13860,25300,Loran9960,41.81167,70.11
13870,25300,Loran9960,41.79667,70.12833
13880,25300,Loran9960,41.785,70.14667
13890,25300,Loran9960,41.77,70.16333
13900,25300,Loran9960,41.75667,70.18167
13910,25300,Loran9960,41.74167,70.19833
13920,25300,Loran9960,41.72833,70.2
13930,25300,Loran9960,41.71333,70.23333
13940,25300,Loran9960,41.69833,70.25
13950,25300,Loran9960,41.68167,70.26667
13960,25300,Loran9960,41.65,70.28333
13970,25300,Loran9960,41.65,70.3
13980,25300,Loran9960,41.63333,70.3
13990,25300,Loran9960,41.6,70.33167
14000,25300,Loran9960,41.59833,70.34667
11800,25310,Loran9960,43.58667,63.095
11810,25310,Loran9960,43.575,63.18
11820,25310,Loran9960,43.56167,63.26333
11830,25310,Loran9960,43.55,63.34333
11840,25310,Loran9960,43.53833,63.42167
11850,25310,Loran9960,43.52667,63.5
11860,25310,Loran9960,43.515,63.57667
11870,25310,Loran9960,43.50333,63.65
11880,25310,Loran9960,43.49333,63.72333
11890,25310,Loran9960,43.48167,63.795
11900,25310,Loran9960,43.47167,63.865
